player_name,primary_role,boss_id,boss_name,percentile,ilevel,spec,metric,ranking_date
Cagliostro,damage,2082,Imonar the Soulhunter,100,967,Arms,tankhps,1530671194773
Cagliostro,damage,2088,Kin'garoth,100,967,Arms,tankhps,1530672203536
Cagliostro,damage,2092,Argus the Unmaker,98,968,Arms,tankhps,1531284881433
Shallowfall,damage,2063,Aggramar,6,971,Blood,hps,1531190861715
Shallowfall,damage,2069,Varimathras,23,973,Unholy,hps,1530676033062
Shallowfall,damage,2073,The Coven of Shivarra,19,973,Unholy,hps,1530679142542
Shallowfall,damage,2076,Garothi Worldbreaker,8,973,Unholy,hps,1530670081597
Shallowfall,damage,2082,Imonar the Soulhunter,66,973,Unholy,hps,1530671195969
Shallowfall,damage,2088,Kin'garoth,28,973,Unholy,hps,1530672203536
Shallowfall,damage,2092,Argus the Unmaker,21,971,Blood,hps,1531284881433
Shallowfall,damage,2063,Aggramar,9,971,Blood,dps,1531190861715
Shallowfall,damage,2069,Varimathras,9,973,Unholy,dps,1530676033062
Shallowfall,damage,2073,The Coven of Shivarra,82,973,Unholy,dps,1530679142542
Shallowfall,damage,2076,Garothi Worldbreaker,43,973,Unholy,dps,1530670081597
Shallowfall,damage,2082,Imonar the Soulhunter,60,973,Unholy,dps,1530671195969
Shallowfall,damage,2088,Kin'garoth,34,973,Unholy,dps,1530672203536
Shallowfall,damage,2092,Argus the Unmaker,22,971,Blood,dps,1531284881433
Shallowfall,damage,2063,Aggramar,6,971,Blood,tankhps,1531190861715
Shallowfall,damage,2069,Varimathras,100,973,Unholy,tankhps,1530676033062
Shallowfall,damage,2073,The Coven of Shivarra,100,973,Unholy,tankhps,1530679142542
Shallowfall,damage,2076,Garothi Worldbreaker,100,973,Unholy,tankhps,1530670081597
Shallowfall,damage,2082,Imonar the Soulhunter,100,973,Unholy,tankhps,1530671194773
Shallowfall,damage,2088,Kin'garoth,100,973,Unholy,tankhps,1530672203536
Shallowfall,damage,2092,Argus the Unmaker,22,971,Blood,tankhps,1531284881433
Tawñ,damage,2063,Aggramar,81,972,Frost,hps,1531190861715
Tawñ,damage,2069,Varimathras,83,972,Frost,hps,1530676033062
Tawñ,damage,2073,The Coven of Shivarra,93,972,Frost,hps,1530679142542
Tawñ,damage,2076,Garothi Worldbreaker,82,972,Frost,hps,1530670081597
Tawñ,damage,2082,Imonar the Soulhunter,40,972,Frost,hps,1530671195969
Tawñ,damage,2088,Kin'garoth,96,972,Frost,hps,1530672203536
Tawñ,damage,2092,Argus the Unmaker,93,972,Frost,hps,1531284881433
Tawñ,damage,2063,Aggramar,20,972,Frost,dps,1531190861715
Tawñ,damage,2069,Varimathras,36,972,Frost,dps,1530676033062
Tawñ,damage,2073,The Coven of Shivarra,57,972,Frost,dps,1530679142542
Tawñ,damage,2076,Garothi Worldbreaker,50,972,Frost,dps,1530670081597
Tawñ,damage,2082,Imonar the Soulhunter,67,972,Frost,dps,1530671195969
Tawñ,damage,2088,Kin'garoth,62,972,Frost,dps,1530672203536
Tawñ,damage,2092,Argus the Unmaker,37,972,Frost,dps,1531284881433
Tawñ,damage,2063,Aggramar,100,972,Frost,tankhps,1531190861715
Tawñ,damage,2069,Varimathras,100,972,Frost,tankhps,1530676033062
Tawñ,damage,2073,The Coven of Shivarra,100,972,Frost,tankhps,1530679142542
Tawñ,damage,2076,Garothi Worldbreaker,100,972,Frost,tankhps,1530670081597
Tawñ,damage,2082,Imonar the Soulhunter,99,972,Frost,tankhps,1530671194773
Tawñ,damage,2088,Kin'garoth,100,972,Frost,tankhps,1530672203536
Tawñ,damage,2092,Argus the Unmaker,100,971,Frost,tankhps,1530160712021
Divanance,tank,2063,Aggramar,80,971,Blood,hps,1531190861715
Divanance,tank,2069,Varimathras,63,973,Blood,hps,1530676033062
Divanance,tank,2073,The Coven of Shivarra,66,973,Blood,hps,1530679142542
Divanance,tank,2076,Garothi Worldbreaker,11,972,Blood,hps,1530670081597
Divanance,tank,2082,Imonar the Soulhunter,36,974,Blood,hps,1530671195969
Divanance,tank,2088,Kin'garoth,20,974,Blood,hps,1530672203536
Divanance,tank,2092,Argus the Unmaker,82,973,Blood,hps,1530160712021
Divanance,tank,2063,Aggramar,51,971,Blood,dps,1531190861715
Divanance,tank,2069,Varimathras,35,973,Blood,dps,1530676033062
Divanance,tank,2073,The Coven of Shivarra,38,973,Blood,dps,1530679142542
Divanance,tank,2076,Garothi Worldbreaker,35,972,Blood,dps,1530670081597
